wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
y2016,P19ST,strongman_mano_dura,Democracy,,Some people say that a bit of a firm hand (mano dura) from the government is not a bad thing for the country. Others say that we don't need the government's firm hand. Which statement is closest to your way of thinking?,1=A bit of a firm hand is not a bad thing for the country; 2=We don't need firm hand,Wording stable across waves
y2017,,strongman_mano_dura,Democracy,,,1=A bit of a firm hand is not a bad thing for the country; 2=We don't need firm hand,Not included in this wave
y2018,,strongman_mano_dura,Democracy,,,1=A bit of a firm hand is not a bad thing for the country; 2=We don't need firm hand,Not included in this wave
y2020,,strongman_mano_dura,Democracy,,,1=A bit of a firm hand is not a bad thing for the country; 2=We don't need firm hand,Not included in this wave
y2023,,strongman_mano_dura,Democracy,,,1=A bit of a firm hand is not a bad thing for the country; 2=We don't need firm hand,Not included in this wave
y2024,,strongman_mano_dura,Democracy,,,1=A bit of a firm hand is not a bad thing for the country; 2=We don't need firm hand,Not included in this wave
y1995,p27b,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1996,p33b,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1997,sp63b,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1998,sp38b,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2000,P35ST.B,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2001,p61stb,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2002,p36stb,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2003,p21stg,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2004,p32stg,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2005,p42stb,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2006,p32st.e,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2007,p27st.d,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2008,p28st.d,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2009,p26st.d,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2010,P20ST.D,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2011,P20ST.D,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2013,P28TGB.A,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2015,P16TGB.A,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2016,P13STGBSA,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2017,P14STGBS.A,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2018,P15STGBSC.A,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2020,P13STGBS.A,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2023,P13STGBS.A,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y2024,P14STGBS.A,trust_armed_forces,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Armed Forces,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1995,p27a,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1996,p33a,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
y1997,sp63a,trust_churches,Institutional Trust,"Please look at this card and tell me how much confidence you have in each of the following groups, institutions or persons mentioned on the list: a lot, some, a little, or no confidence?",The Church,1=A lot; 2=Some; 3=A little; 4=No confidence,Wording stable across waves
